86,28.5369904, 77.2486202
26014,28.53700096, 77.06123523
27806,28.53727851, 77.45510834
82,28.537608, 77.29667
93,28.5377076, 77.2378956
16527,28.5377076, 77.2378956
19,28.5377479, 77.2156954
169,28.53797, 77.14266
24081,28.53798388, 77.26595359
10012,28.538136, 77.276178
34,28.5382823, 77.2429447
26850,28.53837971, 77.40627246
16818,28.5384, 77.4062
44,28.5386194, 77.2626275
18172,28.53872, 77.14557
24051,28.53923461, 77.05533944
5,28.5399462, 77.2488371
19003,28.540033, 77.190617
26088,28.54043905, 77.27899137
23830,28.54050932, 77.40410479
26055,28.54089132, 77.11981907
23042,28.54094702, 77.27425036
17104,28.5416, 77.1294
4,28.541932, 77.2556519
19002,28.542377, 77.223352
72,28.542757, 77.215366
75,28.542757, 77.215366
23078,28.54277374, 77.11917258
61,28.542827, 77.206838
131,28.543044, 77.199563
37,28.544393, 77.229758
16092,28.5450593, 77.2991811
16806,28.545144, 77.539487
23031,28.54558143, 77.29888533
35,28.5462872, 77.2564175
98,28.54635, 77.26982
16537,28.54635, 77.26982
17101,28.546617, 77.126017
17103,28.54675, 77.12461
26635,28.54679, 76.87871
39,28.5468585, 77.2436056
26801,28.5468601, 77.385813
24083,28.54759263, 77.25416006
16002,28.547749, 77.300178
138,28.548295, 77.166995
24050,28.54839129, 77.2118377
48,28.5483984, 77.2346091
1006,28.54966, 77.18091
1,28.5505726, 77.2338866
24803,28.55087213, 77.40931475
62,28.55110, 77.19964
18004,28.551465, 77.293015
24816,28.55252711, 77.35420179
109,28.553203, 77.174652
16550,28.553203, 77.174652
16535,28.5532649, 77.247744
27061,28.55326912, 77.15481633
3,28.5533159, 77.2422904
115,28.55352, 77.20175
23050,28.55380207, 77.15529984
27053,28.55400216, 77.15541059
23821,28.55418097, 77.33718251
110,28.554352, 77.177717
16552,28.554352, 77.177717
108,28.5549246, 77.1825159
16549,28.5549246, 77.1825159
134,28.554931, 77.16289
16542,28.55497, 77.18255
17803,28.555387, 77.346724
23080,28.55563102, 77.07072402
24009,28.55615675, 77.25207226
66,28.556374, 77.273235
2,28.5564608, 77.2334175
28,28.5572899, 77.2134229
28633,28.55752, 76.86774
23085,28.55808387, 77.06863244
16094,28.5587091, 77.2508313
17015,28.55958, 77.29594
16543,28.5596709, 77.1766124
102,28.560033, 77.18583
16541,28.560033, 77.18583
16066,28.5600695, 77.2509697
113,28.560118, 77.197263
16120,28.560196, 77.0507819
49,28.560331, 77.2531388
101,28.56059, 77.20229
16539,28.56059, 77.20229
88,28.5606125, 77.218642
10091,28.560876, 77.274232
27012,28.56093702, 77.2944452
116,28.561, 77.15611
111,28.56109, 77.15569
112,28.56112, 77.15967
30,28.5614073, 77.2423587
19005,28.561508, 77.27961
128,28.561768, 77.17281
41,28.5623351, 77.2468146
10126,28.562473, 77.126626
6,28.5627489, 77.2383235
123,28.5629, 77.19176
23018,28.56303098, 77.25939762
38,28.5634, 77.26746
27807,28.56373391, 77.3725244
813,28.564081, 77.3547172
16544,28.5643792, 77.173947
122,28.5645, 77.19196
47,28.565054, 77.2227238
70067,28.5655, 77.20811
18825,28.565580, 77.362534
23075,28.56600284, 77.28930209
24812,28.56607365, 77.37122532
117,28.5661027, 77.1989989
25604,28.56656, 76.97563
27,28.5669582, 77.2482629
18824,28.5672, 77.352
36,28.5675986, 77.2182696
19006,28.5679312, 77.2540807
118,28.56805, 77.15857
7,28.56814, 77.24178
26837,28.56865441, 77.37306455
810,28.5687111, 77.3333969
26039,28.56896908, 77.28374991
23052,28.5692227, 77.17530292
806,28.5693436, 77.3426529
73,28.569408, 77.272172
26807,28.56949281, 77.37419851
26887,28.56954906, 77.37415697
46,28.570165, 77.22241
24656,28.57056137, 76.90741501
18833,28.570755, 77.366937
19202,28.570862, 77.204469
23134,28.57110868, 77.07924244
812,28.5717, 77.3477
52,28.5718679, 77.2406166
19105,28.572163, 77.155997
818,28.572253, 77.3413735
814,28.5727, 77.34098
16546,28.572915, 77.167402
127,28.5734675, 77.172867
8,28.5737155, 77.223921
26822,28.57378661, 77.32487149
23025,28.57391996, 77.22421299
9,28.5742771, 77.2301989
16548,28.57499, 77.1755583
805,28.5756848, 77.3294619
17,28.57592, 77.243324
23817,28.57595424, 77.3199658
96,28.575997, 77.2503885
16534,28.575997, 77.2503885
230,28.57637, 77.18475
13,28.576583, 77.230883
12,28.5766, 77.22611
13841,28.57664289, 77.53135621
19801,28.576687, 77.366398
10112,28.576984, 77.093503
54,28.5770071, 77.2574719
804,28.5772192, 77.3225742
236,28.577588, 77.22021
809,28.578, 77.3084
26116,28.57810597, 77.08525096
23109,28.57818202, 77.08616366
203,28.578334, 77.192033
16118,28.57841, 77.1486979
17002,28.5787515, 77.2613159
114,28.579038, 77.164535
241,28.57905, 77.18345
18826,28.5791, 77.3283
817,28.5793031, 77.3346172
16101,28.579399, 77.087343
23130,28.57940222, 77.14117507
24814,28.58006554, 77.35632158
126,28.5804122, 77.1703716
201,28.580602, 77.223107
31,28.5807116, 77.2417007
1014272@a,28.58079, 77.22292
19007,28.580905, 77.263767
67,28.58096, 77.259162
56,28.580982, 77.2469638
823,28.5815978, 77.339675
27803,28.58196277, 77.31393826
19201,28.582348, 77.228892
87,28.582383, 77.252768
240,28.582438, 77.229075
23111,28.58257434, 77.08019313
10805,28.5828, 77.3139
10806,28.5828, 77.3139
119,28.58287, 77.16818
803,28.5829224, 77.3302848
23125,28.58297364, 77.08829326
216,28.583532, 77.219912
232,28.583812, 77.225583
815,28.5838434, 77.3603348
802,28.58402, 77.31028
23102,28.5843617, 77.07711282
807,28.5844686, 77.3370609
27826,28.58500699, 77.3206337
23818,28.58507966, 77.37093439
23803,28.58513817, 77.3143756
26832,28.58580147, 77.32394037
26843,28.58606986, 77.31800733
215,28.586455, 77.217867
26114,28.58668144, 77.07844382
23804,28.58675219, 77.33006299
16083,28.5867925, 77.2572065
27838,28.58683162, 77.32785953
834,28.586985, 77.3665939
822,28.587243, 77.356500
779,28.5879, 77.30465
1008,28.587915, 77.254952
27821,28.58800711, 77.32193357
27837,28.58802978, 77.32829083
10111,28.588069, 77.071803
27810,28.58821849, 77.32173414
142,28.588365, 77.168047
26131,28.58844786, 77.07191992
27836,28.58847738, 77.31776589
23842,28.58853955, 77.36695078
18831,28.58889, 77.30898
23107,28.58907725, 77.09274261
10127,28.5890815, 77.0924663
26820,28.58939519, 77.32922636
27801,28.58960653, 77.31724676
1009957@d,28.5898, 77.07139
26830,28.58981569, 77.31960454
26,28.590002, 77.24526
23812,28.59013673, 77.3294545
25,28.59045, 77.25269
27804,28.59063097, 77.3585795
16696,28.591135, 77.018408
23843,28.59123428, 77.32557009
16741,28.59147, 77.310082
23811,28.59182965, 77.32524472
819,28.59229, 77.3439
27691,28.59243023, 77.00477815
23606,28.59247, 77.00469
28619,28.59279738, 76.99692621
17804,28.59317, 77.37518
15819,28.59317055, 77.37499004
821,28.59387, 77.3529
10763,28.593881, 77.312729
74806,28.59414, 77.31273
10764,28.594474, 77.314507
811,28.5947995, 77.3336877
18840,28.5949341, 77.3710888
28732,28.59499965, 77.29999493
18850,28.5950272, 77.3771804
23806,28.59508047, 77.32527137
26136,28.59516042, 77.08246773
797,28.5951757, 77.299364
23124,28.59527506, 77.08621592
18827,28.5953662, 77.3627851
26126,28.59545428, 77.09829038
16750,28.595942, 77.30827
23123,28.59630431, 77.08997225
24640,28.59667225, 77.00183602
27841,28.59674557, 77.34547723
801,28.5969492, 77.3381143
23117,28.59708776, 77.0886268
23108,28.59708969, 77.09734943
23740,28.59751564, 77.3103435
26805,28.59808047, 77.33239493
18832,28.5981875, 77.3420292
741,28.598281, 77.2946085
26101,28.59847033, 77.0964314
24696,28.59874959, 76.91558514
808,28.5992661, 77.3495607
16808,28.60042, 77.33833
23763,28.60043216, 77.30687564
26119,28.60050738, 77.08144897
15805,28.60059794, 77.33830576
780,28.600753, 77.31625
26740,28.60092653, 77.30710382
238,28.6012922, 77.2165926
781,28.60136, 77.32268
23744,28.60136387, 77.30505026
16116,28.60203, 77.0968
28726,28.60229004, 77.31490501
26845,28.60238275, 77.37728521
23756,28.60254275, 77.3039094
26103,28.60276733, 77.09532609
23729,28.60284699, 77.30717987
23815,28.60302923, 77.37321614
23137,28.60315333, 77.09330432
23809,28.60329543, 77.37473729
816,28.6033921, 77.3422684
16640,28.603889, 77.064578
739,28.6039655, 77.2930955
27716,28.60402035, 77.32019099
27762,28.6040639, 77.30889116
27766,28.60421602, 77.30588689
23709,28.60425404, 77.30326291
27648,28.60472518, 77.06031839
23113,28.60478141, 77.10649198
26123,28.60487344, 77.09535414
820,28.6050048, 77.3474386
26844,28.60531095, 77.37397673
16720,28.605388, 77.306927
23116,28.60551956, 77.11557528
171,28.6057611, 77.0427706
26115,28.60598646, 77.10452278
795,28.6062023, 77.3102515
27706,28.6063076, 77.30322488
10102,28.6063853, 77.0451819
24648,28.60652762, 77.02467706
738,28.606645, 77.2910926
210,28.606776, 77.2287597
26122,28.60691661, 77.09668507
724,28.6070017, 77.2975529
27634,28.60704493, 77.0749214
774,28.60718, 77.33878
18789,28.607718, 77.327765
28656,28.60786746, 76.9979849
23110,28.60819407, 77.09404093
790,28.608197, 77.335395
16814,28.608218, 77.355568
28613,28.6083, 77.02708
23138,28.60834618, 77.09191133
684,28.6084335, 76.9857301
733,28.6085885, 77.3029272
26734,28.60867886, 77.31990578
13629,28.60885,77.0625
828,28.60902, 77.3488
24786,28.60914852, 77.29897531
26818,28.60932613, 77.35679984
15816,28.60975974, 77.34520793
16688,28.609781, 77.056722
25614,28.60992875, 76.99311366
16672,28.610007, 77.024981
16114,28.610087, 77.080131
713,28.610093, 77.311477
24687,28.61010232, 77.02688272
25606,28.61016122, 77.05272934
26108,28.61019924, 77.04371654
28761,28.61021435, 77.29502669
70140,28.61071, 77.07497
70141,28.61082, 77.0749
18750,28.61098, 77.308445
29866,28.61103103, 77.34609045
27764,28.61106118, 77.30866298
16842,28.611069, 77.343733
792,28.6111092, 77.3159986
18796,28.6115546, 77.295494
146,28.6116086, 77.0858709
18787,28.6116737, 77.2872701
16627@,28.6117,77.05732
16713,28.61198, 77.325583
24628,28.61198474, 77.02015164
24706,28.61211859, 77.29067236
16735,28.612160, 77.306324
13619,28.61232, 77.07026
27649,28.61235483, 77.05311432
27653,28.61252522, 77.04273718
27883,28.61266626, 77.35453281
26107,28.61266666, 77.02972262
1012433@k,28.61289, 77.10469
782,28.613077, 77.328673
23706,28.6131282, 77.30169001
749,28.613342, 77.33623
27763,28.61337541, 77.33087706
27661,28.61353178, 77.04279695
756,28.6135401, 77.3148592
773,28.613828, 77.337798
16106,28.613852, 77.081462
18829,28.6140651, 77.371132
